name,host_id,borough,neighbourhood,latitude,longitude,room_type,price,minimum_nights
Thom’s cozy unit 4/nofees/st parking,192483383,Bronx,Throgs Neck,40.82345988054488117313667316921055316925048828125,-73.819729350507259368896484375,Private room,55,1
"Private, cozy room near major trains",86327101,Brooklyn,Bedford-Stuyvesant,40.68209999999999837427822058089077472686767578125,-73.912450000000006866684998385608196258544921875,Private room,57,1
Cozy private room,491091084,Manhattan,Harlem,40.80474000000000245336195803247392177581787109375,-73.945819999999997662598616443574428558349609375,Private room,150,1
private room with a private bathroom,389706319,Staten Island,Rossville,40.54838290000000000645741238258779048919677734375,-74.191375999999991108779795467853546142578125,Private room,90,1
Hiéroglyphe,187648135,Bronx,Allerton,40.86753999999999820147422724403440952301025390625,-73.8547200000000003683453542180359363555908203125,Private room,40,1
Sunny bedroom in Stuyvesant Heights,985635,Brooklyn,Bedford-Stuyvesant,40.68180000000000262616595136933028697967529296875,-73.9354900000000014870238373987376689910888671875,Private room,90,1
Room for Rent,359756644,Queens,Laurelton,40.68093645253378554116352461278438568115234375,-73.7437479488438185626364429481327533721923828125,Private room,126,1
great place in bklyn420friendly30 min manhatan,94214493,Brooklyn,East Flatbush,40.65456999999999965211827657185494899749755859375,-73.9174100000000038335201679728925228118896484375,Private room,150,1
Cozy Private Room by Yankee Stadium. *Read Rules*,172703338,Bronx,Concourse Village,40.83030000000000114823706098832190036773681640625,-73.918620000000004210960469208657741546630859375,Private room,53,1
Warm and charming house,490863611,Bronx,Morris Heights,40.85083999999999804231265443377196788787841796875,-73.912180000000006430127541534602642059326171875,Private room,54,1
Brooklyn private attic in a circus home,14719992,Brooklyn,Cypress Hills,40.6795800000000014051693142391741275787353515625,-73.8903399999999948022377793677151203155517578125,Private room,35,1
Clean and romantic room.,172579417,Bronx,Highbridge,40.8364100000000007639755494892597198486328125,-73.9233100000000007412381819449365139007568359375,Private room,65,1
Private cozy room in the heart of Maspeth,409693867,Queens,Maspeth,40.71924915653190879538669832982122898101806640625,-73.902543894946575164794921875,Private room,75,1
Plantastic Brooklyn Oasis with Private Rooftop,174838471,Brooklyn,Williamsburg,40.7051000000000016143530956469476222991943359375,-73.940550000000001773514668457210063934326171875,Private room,89,1
Private room in a spacious Bushwick apartment,22245795,Brooklyn,Bushwick,40.7012500000000017053025658242404460906982421875,-73.923630000000002837623469531536102294921875,Private room,46,1
Welcome home,426682883,Queens,Whitestone,40.78618259999999651199686923064291477203369140625,-73.8217578000000003157765604555606842041015625,Private room,82,1
Home Away From Home Bedstuy.,169899040,Brooklyn,Bedford-Stuyvesant,40.684809999999998808561940677464008331298828125,-73.919679999999999608917278237640857696533203125,Private room,64,1
Guest bedroom in the lower level of a house.,172889902,Queens,Elmhurst,40.73628000000000071167960413731634616851806640625,-73.8664399999999972123987390659749507904052734375,Private room,29,1
Suite Luxe - Luxury & Modern Comfort,49831860,Brooklyn,Canarsie,40.6420600000000007412381819449365139007568359375,-73.9111299999999999954525264911353588104248046875,Private room,116,1
"cozy, quite relax space 420 friedly",94214493,Brooklyn,East Flatbush,40.6543199999999984584064804948866367340087890625,-73.918949999999995270627550780773162841796875,Private room,80,1
"St.Johns Home 4 Medical Professionals -“Doromania""",26377263,Queens,Far Rockaway,40.5979872999999997773556970059871673583984375,-73.75618009999999458159436471760272979736328125,Private room,61,1
bklyn best near barkly center and hospitals,94214493,Brooklyn,East Flatbush,40.65429000000000314685166813433170318603515625,-73.9189300000000031332092476077377796173095703125,Private room,120,1
The Greenland In Harlem NYC,177562935,Manhattan,Harlem,40.812669999999997116901795379817485809326171875,-73.94504000000000587533577345311641693115234375,Private room,120,1
Great Room in Great apt!,179376942,Manhattan,Washington Heights,40.8455900000000013960743672214448451995849609375,-73.9395200000000016871126717887818813323974609375,Private room,85,1
"Room in a family house
possibility long term ""ask""",177761074,Queens,Astoria,40.755459999999999354258761741220951080322265625,-73.9175699999999977762854541651904582977294921875,Private room,70,1
15 min to Manhattan!,211359901,Queens,Ditmars Steinway,40.77524050000000244153852690942585468292236328125,-73.91453749999999445208231918513774871826171875,Private room,70,1
Charming One Bedroom on Central Park,42795691,Manhattan,Upper West Side,40.79017999999999943838702165521681308746337890625,-73.9665499999999980218490236438810825347900390625,Private room,95,1
Cozy Room in Duplex with Private Outdoor Area,3436710,Manhattan,East Village,40.725830000000001973603502847254276275634765625,-73.976190000000002555680111981928348541259765625,Private room,180,1
Cozy Brooklyn Apt (Near JFK/Manhattan/Times Sqr),73592174,Brooklyn,Midwood,40.61200000000000187583282240666449069976806640625,-73.9568000000000012050804798491299152374267578125,Private room,44,1
"Hotel Room In Jamaica NY, JFK",182793168,Queens,South Ozone Park,40.66638999999999981582732289098203182220458984375,-73.8051600000000007639755494892597198486328125,Private room,300,1
Hermoso Penthouse con terraza privada.,163421878,Queens,Sunnyside,40.742040000000002919477992691099643707275390625,-73.9117399999999946658135741017758846282958984375,Private room,83,1
Hermosa habitación privada,222580763,Queens,Jackson Heights,40.75726726313393299960807780735194683074951171875,-73.8611427325478331340491422452032566070556640625,Private room,106,1
Contemporary Haven in Astoria - NEW Private Room,61418949,Queens,Astoria,40.757835185280072209934587590396404266357421875,-73.92399847582265692835790105164051055908203125,Private room,73,1
Huge private bedroom near JFK,490767259,Queens,Corona,40.7465193000000027723217499442398548126220703125,-73.8668521999999967420080793090164661407470703125,Private room,99,1
Pleasant Place Rooms  JFK Private Housings Complex,26602392,Queens,Springfield Gardens,40.6627500000000026147972675971686840057373046875,-73.7679600000000021964297047816216945648193359375,Private room,72,1
"Room with bathroom, privacy",490742719,Queens,College Point,40.79390000000000071622707764618098735809326171875,-73.842659999999995079633663408458232879638671875,Private room,73,1
C private apartment in NYC,201757076,Queens,Jamaica,40.6980300000000028148861019872128963470458984375,-73.795760000000001355147105641663074493408203125,Private room,95,1
Twin bed-Close to Columbia U & Central Park,64471880,Manhattan,Harlem,40.801659999999998262865119613707065582275390625,-73.9556199999999961391949909739196300506591796875,Private room,75,1
Room for the long hual or 1 nite,394746651,Bronx,Williamsbridge,40.87093399999999832061803317628800868988037109375,-73.8639816999999965219103614799678325653076171875,Private room,50,1
Private room for couples,495040066,Brooklyn,Crown Heights,40.67760280510439230283736833371222019195556640625,-73.944889149031268971157260239124298095703125,Private room,100,1
NYC Beach Getaway,433012511,Queens,Rockaway Beach,40.58980033167963341611539362929761409759521484375,-73.806560957943389666979783214628696441650390625,Private room,129,1
Lovely Private Studio in A Shared Apartment,495202358,Bronx,Morris Heights,40.85304000000000002046363078989088535308837890625,-73.90829999999999699866748414933681488037109375,Private room,89,1
Great Comfortable Room In Beautiful Apartment!,140286225,Brooklyn,Bushwick,40.6991900000000015324985724873840808868408203125,-73.910989999999998190105543471872806549072265625,Private room,125,1
Private Room in Williamsburg Apt,225420039,Brooklyn,Williamsburg,40.7064803740593532666025566868484020233154296875,-73.965659172912438634739373810589313507080078125,Private room,70,1
Bensonhurst luxury Bedroom,299762353,Brooklyn,Gravesend,40.60235529999999926076270639896392822265625,-73.9902914999999978817868395708501338958740234375,Private room,100,1
Twin Bed in East Village Apartment,74338125,Manhattan,East Village,40.72845000000000226236807066015899181365966796875,-73.9860800000000011777956387959420680999755859375,Private room,76,1
Manhattan Greatest Deal! Beautiful Room,136431007,Manhattan,Chelsea,40.750010000000003174136509187519550323486328125,-74.003590000000002646629582159221172332763671875,Private room,56,1
Cozy room in the best area! Affordable stay in NY!,20761853,Manhattan,Upper East Side,40.76977000000000117552190204150974750518798828125,-73.952370000000001937223714776337146759033203125,Private room,91,1
Private room near Columbia University,134370506,Manhattan,Morningside Heights,40.81060000000000087538865045644342899322509765625,-73.95810000000000172803993336856365203857421875,Private room,90,1
Cozy space 15min from Manhattan,162913222,Queens,Astoria,40.7575464804843221600094693712890148162841796875,-73.9286785479688290934063843451440334320068359375,Private room,82,1
Spacious and Clean Private Bedroom in NYC,5612625,Manhattan,Upper West Side,40.7938199999999966394170769490301609039306640625,-73.96847999999999956344254314899444580078125,Private room,56,1
Colorful Room in E.Williamsburg,496583857,Brooklyn,Williamsburg,40.70832999999999657347871107049286365509033203125,-73.9398000000000052978066378273069858551025390625,Private room,85,1
1 Master bedroom for rent,495879533,Brooklyn,Cypress Hills,40.67983170000000114896465674974024295806884765625,-73.8925593000000020538209355436265468597412109375,Private room,80,1
Private Bedroom in Sheepsheadbay,8725682,Brooklyn,Sheepshead Bay,40.59988813937485474525601603090763092041015625,-73.9363861421762749159825034439563751220703125,Private room,39,1
Eddies Spot,116160665,Queens,Briarwood,40.70987591982912334742650273256003856658935546875,-73.81531302844388164885458536446094512939453125,Private room,63,1
Lavish central King bed 1 bedroom free st parkn,489804886,Manhattan,Upper East Side,40.77372802426280173904160619713366031646728515625,-73.9499856342843173706569359637796878814697265625,Private room,403,1
Cozy Bedroom in Bedstuy 25 min from Manhattan,233066892,Brooklyn,Bedford-Stuyvesant,40.6848734574866028879114310257136821746826171875,-73.9297358572182332636657520197331905364990234375,Private room,55,1
Amazing Astoria!,249965987,Queens,Ditmars Steinway,40.77691079038249455379627761431038379669189453125,-73.9105021336823568844920373521745204925537109375,Private room,89,1
home swet home,412935934,Queens,Flushing,40.72453253149203789007515297271311283111572265625,-73.80285983992916953866370022296905517578125,Private room,52,1
New Private Room in Downtown Elm,494325012,Queens,Elmhurst,40.742217753169455818351707421243190765380859375,-73.8841944475678786830030730925500392913818359375,Private room,50,1
Lovely Clean & Cozy Private Room!,267702696,Brooklyn,Flatbush,40.63937440992345528911755536682903766632080078125,-73.95473800599575042724609375,Private room,69,1
Hendrix Street Gem Rm #1,105878573,Brooklyn,East New York,40.66700999999999766032487968914210796356201171875,-73.886989999999997280610841698944568634033203125,Private room,46,1
Room for 1 or 2 in art-filled apt. Monthly for 1,22059655,Manhattan,Washington Heights,40.8376700000000028012436814606189727783203125,-73.9420300000000025875124265439808368682861328125,Private room,89,1
red rum or/comfort zone/r purple,407052322,Bronx,Williamsbridge,40.878510599999998476050677709281444549560546875,-73.857640099999997573831933550536632537841796875,Private room,145,1
Victorian room 2,406942662,Manhattan,Lower East Side,40.7199456307888425499186269007623195648193359375,-73.991207464789340519928373396396636962890625,Private room,78,1
"20mins from Union Square:)Bushwick,Brooklyn,Lline",127618565,Brooklyn,Bushwick,40.70640999999999820602170075289905071258544921875,-73.917519999999996116457623429596424102783203125,Private room,65,1
this is a comfortable,112341991,Queens,Bayside,40.77287962260493969779417966492474079132080078125,-73.789168121754386220345622859895229339599609375,Private room,98,1
"Philosopher's Private Room, Clean, 1.5 Baths",10015933,Manhattan,Harlem,40.81656000000000261707100435160100460052490234375,-73.937399999999996680344338528811931610107421875,Private room,81,1
Cozy & bright private room 12 mins to Manhattan,10028635,Queens,Ditmars Steinway,40.77729000000000070258465711958706378936767578125,-73.9077999999999946112438919954001903533935546875,Private room,116,1
Private Sunny Bedroom in Bay Ridge Brooklyn,79089979,Brooklyn,Bay Ridge,40.63821999999999690089680370874702930450439453125,-74.026870000000002391971065662801265716552734375,Private room,69,1
